request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"e4ebbff8-e650-486c-8906-753b3a705e88",GET,/,"debug=true&locale=en",,302,,,,260066957645400,260067048808500,260067056286900
"6eaa7ffd-452c-4229-abc4-d53eb3b3cb46",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=494,,260067093892100,260067108239100,260072990878800
"f315278a-474f-4e15-bc39-8af8eaed2aca",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,260073141767600,260073152161700,260073153675200
"c3d42b97-01e4-42ee-9258-796b6fa4c262",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,260073166340500,260073169734200,260073171100700
"a7a0659f-dc59-4b8b-a2e5-d2e8feb5c082",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,260073179507000,260073182565800,260073184025900
"b3f63d95-61e5-4da0-84a2-31f2cf9939fd",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,260073191249400,260073194305300,260073195508300
"6adfe91e-5826-40a0-964d-98ff0ecda2cc",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,260073203277700,260073206315900,260073207699000
"1c936153-dd26-4e6d-bf93-9c52b1a26b0c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,260073215064000,260073217950600,260073219078000
"75eda4d9-920b-4ab3-b86a-0d40b9c1db1f",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,260073225855500,260073228938200,260073230273200
"37a27ddf-8bbf-4456-a593-eeeab6a35084",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,260073237314000,260073241055000,260073242503100
"52ef7c0e-c5b8-42fb-bad9-1ef1577de4e0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,260073251158600,260073254431500,260073255573600
"9746d862-1093-4610-ba85-4fcfbbef970a",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,260073264422200,260073268538300,260073269756700
"18f88bb3-abff-4837-b242-7441db439410",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,260073279237500,260073281875300,260073282860200
"b6430a38-f8ea-4b55-b03d-59ca1cd99bb3",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,260073288667800,260073291148300,260073291990600
"e7c87674-fce2-45b2-877d-82e5b35fbc9a",GET,/images/banner.png,,,200,image/png,,,260073297992900,260073300959200,260073302008800
"d609b35a-731b-4110-a9d2-00b85ad9ac21",GET,/images/logo.png,,,200,image/png,,,260073319441700,260073322708200,260073324038000
"95a7b1d8-1092-4ebc-9efb-28c964535b9e",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,260073333697900,260073336663500,260073337880200
"922db18d-736d-4bc8-8660-50aeec06145d",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,260073352492300,260073355438200,260073356661500
"dd2a7325-7764-41ab-8dfe-b0c01b6398f3",GET,/images/favicon.ico,,,200,image/x-icon,,,260073371211100,260073386230500,260073387531800
"5e0583dd-5555-49a5-be6a-34b990460b2b",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=496&username=",,260073397714200,260073407263400,260075633714800
"5a55e2e1-9417-4b70-b823-62f95da24ecd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,260075660480100,260075662986500,260075664445800
"bf596acf-6621-487b-8659-d1c8918270a9",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,260075669749100,260075672447800,260075673322700
"3c657954-260d-46e2-93c6-d6aea4762bc2",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,260075679320200,260075681877500,260075682786100
"a25aeac7-03ae-47de-94f5-315c94d0b5fb",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,260075687958200,260075690420900,260075691334400
"b0639ff3-65a5-454c-8fec-3e5a5b5cb822",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,260075697313400,260075699993500,260075700975400
"87e7ce0c-1269-449e-836e-90610061925c",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,260075705867500,260075708405200,260075709302300
"c27cc0a2-e3ad-4395-8796-9d19a83d6db1",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,260075714790800,260075717458500,260075718149500
"149c9be8-3d4a-42ec-8611-e1ec53ba202c",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,260075723997100,260075726609600,260075727794300
"4a57229f-d41e-4aef-901f-1295f36be0ff",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,260075733110500,260075735692700,260075736513300
"2abfa427-d167-4ae2-ac01-85c9e57c2d4a",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,260075742045300,260075744363000,260075745068400
"e4760350-ef31-43f4-a219-9322bad1608b",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,260075751518600,260075753910800,260075754799500
"da00b66f-87cb-4aad-9f0f-e132efb34f95",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,260075760229700,260075762611000,260075763466600
"4178b7ae-6359-4ff6-b0e1-b611600ac7aa",GET,/images/banner.png,,,200,image/png,,,260075769802000,260075772515000,260075773684500
"6ac7d5fa-b32b-4f18-9ee7-a67a3b3f12a0",GET,/images/logo.png,,,200,image/png,,,260075780132900,260075782798700,260075783551400
"1c1a156a-cf5c-4ab2-94f9-e8dd9ce593b3",POST,"/anonymous/system/sign-in",,"id=&password=manager1&remember=false&username=manager1&version=",302,,,,260075792614200,260075809378400,260075810467900
"716fd731-2255-41d6-a173-2a75f6d4efaf",GET,/,,,302,,,,260075816138200,260075820831700,260075822294500
"bf907e84-81b4-48b5-93a2-fe6acd6fecd6",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=476,,260075827363100,260075831567100,260076232400800
"cd2fe131-7494-4775-b3d3-bb3742ad6acb",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,260076246411400,260076248833200,260076249722300
"fa1337a6-386c-4099-8e33-0394dd0e184a",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,260076254206100,260076256488900,260076257170900
"57ad1963-a530-4a03-923d-a56c02c59d65",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,260076262359400,260076264626600,260076265298600
"1b096e91-7748-46a3-89c5-33619b50d57c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,260076269849400,260076272133000,260076272858700
"dfb157f4-c0d6-427a-9240-711a871c5070",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,260076278007600,260076280238000,260076280910900
"61c2fc6b-7d99-4a8b-aaf9-0fc72234febc",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,260076285470100,260076287797300,260076288594700
"d87fdd8b-7cf3-4cb7-9ff3-c488f3a8fe11",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,260076293535300,260076296071500,260076296976800
"db55ab09-81e1-49a0-837f-d8ead7ef6007",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,260076303103300,260076305578300,260076306375000
"9a9a7f46-557d-466a-a069-f43fafd414e6",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,260076311615500,260076314128400,260076315216700
"8d8f0d70-0348-4362-9b8a-8281134dfc3c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,260076321213500,260076323865100,260076324612100
