request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"4d443183-3932-4444-83fe-5ebc86c3223f",GET,/,"debug=true&locale=en",,302,,,,258442524932000,258442610927200,258442616915400
"8d59dc9e-6cd8-4f8a-b0e4-78cb84d15414",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=494,,258442643544400,258442659648400,258449769708200
"b7e531f2-d5ef-4d1b-a8f2-091d59cb513c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,258449925329800,258449945493600,258449946903700
"25503ccb-c3eb-4f29-a762-4ff2c6420353",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,258449959062000,258449972350400,258449973723900
"1442b7b1-f2ad-4735-b5d2-a1a000b482e5",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,258449982433700,258450008309300,258450009650000
"fd688328-f1ce-41fd-9e27-7fc69c4a3e79",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,258450017343800,258450073951000,258450075304100
"00375513-1eb2-46ed-a95b-10c07b18a09f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,258450082487700,258450095582400,258450096848500
"e1d8456c-4d94-4ea4-a190-ae427869dd17",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,258450104203200,258450133319500,258450134817900
"e65f14a7-a2e0-47b2-a668-7cffc3394e20",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,258450141953800,258450182965100,258450184313000
"cb06e57b-1eeb-469e-ac84-7447697e8dfd",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,258450192536700,258450267279100,258450268667100
"e54ee00f-47e2-4311-9bc5-a1edf894cbd3",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,258450275606300,258450317216500,258450318642200
"f21aa93c-e4bd-4517-b656-3f97c8c31a17",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,258450328250700,258450401142300,258450402903300
"31d279e2-25f2-4df0-9e13-8083d15afc58",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,258450412476100,258450423919200,258450424954600
"3fc19a8e-03e4-4ec5-a4ef-80d861f1f113",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,258450430813400,258450434205200,258450435291300
"83226ae0-63e5-4ad8-8af7-a6582e415c99",GET,/images/banner.png,,,200,image/png,,,258450441028700,258450444812400,258450445907900
"0dd296b2-6971-413b-a659-319e4a311032",GET,/images/logo.png,,,200,image/png,,,258450459544700,258450463142500,258450464307000
"e5356ab5-36c6-4d53-a98f-eaefede8fb0b",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,258450471885400,258450483834000,258450484941400
