request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"d43dad54-e2ba-4283-89f7-e24723fe6c39",GET,/,"debug=true&locale=en",,302,,,,1392268704796600,1392268816625400,1392268825169500
"e5b3fd82-327e-43c8-8b63-1628b662f986",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=492,,1392268854643800,1392268866984200,1392274569793900
"8874cf6f-4e40-4266-ad9f-084c64ae9a78",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,1392274749572100,1392274760622500,1392274762000800
"c6d4cd6c-7a8e-48de-b9bf-e3ce417003ee",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,1392274773837700,1392274777205800,1392274778748600
"4c4d20dd-cb30-47f2-90b8-2a6602da8095",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,1392274788061500,1392274791167700,1392274792524100
"eb8e0556-e6d7-474e-8407-f2e073ebed9c",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,1392274800831600,1392274803891300,1392274805147500
"5d8f48e1-64ba-4916-9100-697c0f1ad4c9",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,1392274812098500,1392274815325100,1392274816599700
"dfbfdd5e-7808-449d-aed3-dc02fd948eec",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,1392274824040800,1392274826980900,1392274828133700
"8c2fa6a7-25d5-4f25-8d98-d4d509aa1cfb",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,1392274835755800,1392274838746100,1392274839913100
"10a7fac4-d978-48d2-99b8-6c25161c6546",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,1392274847866900,1392274851516900,1392274852745600
"8c2eaa7d-ff68-4ed2-8e03-6e016159c6d2",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,1392274861135700,1392274864539600,1392274865780100
"dbe9c8e4-f9ed-48b1-bcc5-057c50d6e2de",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,1392274874540000,1392274878335100,1392274879702600
"31260cfb-1785-412b-8d94-fc2f1db8a3ee",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,1392274890389300,1392274893323600,1392274894472200
"53cd89d8-c9da-4ab8-a895-bb81122f56ab",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,1392274901438600,1392274904297500,1392274905472100
"31a447df-9168-447b-9b95-5f9f7cffc71f",GET,/images/banner.png,,,200,image/png,,,1392274912651100,1392274915873200,1392274917288000
"596021b9-c91c-4629-80d7-8d5e7bf73afc",GET,/images/logo.png,,,200,image/png,,,1392274938278400,1392274944728500,1392274946212800
"fb8812e1-f0e9-4666-a475-65101c0a699e",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,1392274954886300,1392274957999400,1392274959210200
"aca8d3a9-ca6b-4ceb-902e-7800a7a109c8",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,1392274974069100,1392274977030200,1392274978214700
"75da38f4-7730-4b8a-b44f-ddfa95cd4b4b",GET,/images/favicon.ico,,,200,image/x-icon,,,1392274993479800,1392275007022600,1392275008344600
"4f54c3ee-81be-4886-b93d-beb39f39abc6",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=494&username=",,1392275018174700,1392275028302600,1392277335568900
"6ee2fc0a-90d1-49c5-8811-73a18d6af8e7",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,1392277364987500,1392277367635600,1392277368537300
"92054162-99bd-40ec-93d0-2e3ec9fab934",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,1392277374234800,1392277377026000,1392277378130400
